stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type
OnjVGLlO,OnjVGLlO,TONDIARPET APPARTMENT,13.12824,80.28169,0
ymMncFZF,ymMncFZF,AALIYAMMAN TEMPLE OR TONDIARPET MASUTHI,13.12843,80.28493,0
1894,1894,THAZHANKUPPAM,12.549663,80.143925,0
897,897,KOTHARI,12.549663,80.143925,0
898,898,ASHOK LEYLAND MARK.DIV,12.549663,80.143925,0
899,899,I.C.I,12.549663,80.143925,0
900,900,THIRUVOTRIYUR B.T,12.549663,80.143925,0
896,896,M.K.B.NAGAR,12.549663,80.143925,0
903f3c9737bdb56f6a6076626c6c68be,903f3c9737bdb56f6a6076626c6c68be,THIRUVOTRIYUR TEMPLE,13.16221,80.30323,0
ZlnerNQG,ZlnerNQG,THIRUVOTRIYUR CEMETERY ROAD,13.11011,80.28118,0
YbVmHVTt,YbVmHVTt,PENCIL FACTORY,13.11082,80.27858,0
zGyJMIkT,zGyJMIkT,VALLALAR NAGAR BUS TERMINUS,13.10603,80.28003,0
uiYVYPQX,uiYVYPQX,VALLALAR NAGAR BUS DEPOT,13.10399,80.27613,0
osddylgA,osddylgA,GEORGE TOWN PADMANABA THEATRE,13.10115,80.27481,0
znFDupZg,znFDupZg,GEORGE TOWN THIRUPALLI STREET,13.09817,80.27528,0
e44c49716b8dabb314b050c0d11ae148,e44c49716b8dabb314b050c0d11ae148,SOWCARPET ELEPHANT GATE,13.09233,80.27506,0
TJGhHrvm,TJGhHrvm,CHOOLAI POST OFFICE,13.09006,80.26522,0
54b60541d6f76c61a187c073c2c025c9,54b60541d6f76c61a187c073c2c025c9,VALLALAR NAGAR BUS TERMINUS,13.10556,80.27904,0
44b9d89d3cea0a549e6cd1618248b648,44b9d89d3cea0a549e6cd1618248b648,THIRUVOTTIYUR TEMPLE,13.16194,80.30312,0
d4c3159ce4459fed297bd8a0a1c44e55,d4c3159ce4459fed297bd8a0a1c44e55,EGA THEATRE,13.07695,80.23957,0
vCGIyJLJ,vCGIyJLJ,LIFT GATE POLICE STATION,13.18493,80.31169,0
WQdyWhSR,WQdyWhSR,TIRUVOTTIYUR ITC,13.18366,80.30867,0
VCGhveHG,VCGhveHG,WIMCO NAGAR,13.17909,80.30738,0
MURlCahD,MURlCahD,SOWCARPET ELEPHANT GATE,13.09165,80.27536,0
oftwwzSy,oftwwzSy,WIMCO NAGAR OR MRF TYRE FACTORY,13.17899,80.30722,0
lXZmsBCe,lXZmsBCe,THIRUVOTTIYUR I.T.C,13.18401,80.30872,0
XUEgpuYS,XUEgpuYS,LIFT GATE POLICE STATION,13.18493,80.31165,0
siEsrcyp,siEsrcyp,KARGIL NAGAR THIRUVOTTIUR,13.17329,80.29249,0
JdZarNsv,JdZarNsv,TIRUVOTTIYUR TKS NAGAR,13.18013,80.29768,0
xuEvBBdE,xuEvBBdE,TIRUVOTTIYUR MURUGAPPA NAGAR,13.18368,80.30103,0
JvVxAKet,JvVxAKet,THIRUVOTRIYUR TEMPLE,13.16199,80.303,0
oVNIhiyF,oVNIhiyF,THERADI,13.16064,80.30254,0
904,904,KARGIL NAGAR,12.549663,80.143925,0
UTinsHoJ,UTinsHoJ,TIRUVOTTIYUR ODEANMANI THEATER,13.15385,80.29614,0
OSkPauJr,OSkPauJr,MAATTU MANDAI,13.15873,80.29835,0
jevLieSa,jevLieSa,WATER TANK OR KC SANKARALINGA NADAR HIGH SCHOOL,13.11622,80.28929,0
WtcWhSlk,WtcWhSlk,RAINY HOSPITAL,13.11877,80.29007,0
oQIkENZU,oQIkENZU,TONDIARPET MARKET,13.12272,80.29147,0
wrQYrTaC,wrQYrTaC,TONDIARPET VARADHARAJA PERUMAL TEMPLE,13.1251,80.29024,0
vkSwBwcN,vkSwBwcN,MAATTU MANDAI OR KGL,13.15873,80.29835,0
mpHsvjvT,mpHsvjvT,TIRUVOTTIYUR ODEANMANI THEATER,13.15388,80.29614,0
906,906,ODEANMANI,12.549663,80.143925,0
907,907,ELLAIAMMAN KOVIL,12.549663,80.143925,0
908,908,"JN. OF R.GARDEN & PEVR H.RD.,",12.549663,80.143925,0
909,909,M.M.D.A.COLONY RD.JN,12.549663,80.143925,0
910,910,M.G.R.CENTRAL METRO R.S,12.549663,80.143925,0
1780,1780,R.B.I,12.549663,80.143925,0
911,911,MUTHIYAR PALAM,12.549663,80.143925,0
SzEcLYsf,SzEcLYsf,M.M.D.A POLICE BOOTH,13.06578,80.21447,0
fjbmYxRB,fjbmYxRB,M.M.D.A PETROL BUNK,13.06975,80.21541,0
59140472da8922e92b03b954da68308a,59140472da8922e92b03b954da68308a,DASAPRAKASH,13.07874,80.25349,0
New129,New129,"JN. OF R.GARDEN & PEVR H.RD.,",13.07507,80.2166,0
256a8d62e8a14083f24ab72f2d74be98,256a8d62e8a14083f24ab72f2d74be98,M.M.D.A.COLONY,13.06271,80.21453,0
xTmZZczv,xTmZZczv,M.M.D.A.COLONY,13.06269,80.21503,0
d58ca6a5bbf98e10186e952effef77c7,d58ca6a5bbf98e10186e952effef77c7,"JN. OF R.GARDEN & PEVR H.RD.,",13.07519,80.21652,0
lxBswvKX,lxBswvKX,MOOLAKADAI,13.12863,80.24179,0
CgcphXSb,CgcphXSb,PERAMBUR DON BOSCO SCHOOL,13.12087,80.24275,0
OOOhsNkv,OOOhsNkv,BRINDHA THEATRE MOOLAKADAI,13.11901,80.24263,0
lQHWhrGj,lQHWhrGj,PERAMBUR LAKSHMI AMMAN TEMPLE,13.11661,80.24256,0
tldUULAx,tldUULAx,PERAMBUR MARKET,13.11574,80.24427,0
dBTDkDZt,dBTDkDZt,VYASARPADI ESWARI KALYANA MANDAPAM,13.11535,80.24825,0
gOJphFVT,gOJphFVT,BB ROAD RENUKA AMMAN TEMPLE,13.11465,80.25246,0
bCOJrgoA,bCOJrgoA,SREE VENKATESA PERUMAL KOVIL BB ROAD,13.10866,80.25193,0
SoCzlzVw,SoCzlzVw,MOONU SALAI,13.11344,80.24366,0
RQiSRtZp,RQiSRtZp,PERAMBUR MARKET,13.11579,80.24403,0
jkJwqjHm,jkJwqjHm,BRINDHA THEATRE,13.11923,80.24266,0
jPryMrof,jPryMrof,PERAMBUR DON BOSCO SCHOOL,13.12094,80.24275,0
xMTUUeEc,xMTUUeEc,SIMPSON MOOLAKADAI,13.12659,80.2415,0
49c9718532ea40daf65b9b9328da9e46,49c9718532ea40daf65b9b9328da9e46,MANALI NEW TOWN,13.20813,80.27073,0
VyHGAkTo,VyHGAkTo,MELUR,13.25739,80.275,0
FwybjYQK,FwybjYQK,KOVUR,13.00997,80.11991,0
dlIiZmBi,dlIiZmBi,KUNDRATHUR THANDALAM,12.99806,80.09761,0
sSUdZsSb,sSUdZsSb,MANACHERRY,12.99263,80.11441,0
ZKBLrnzS,ZKBLrnzS,KARIMA NAGAR KOLLACHERY,12.98806,80.11812,0
Bkreqxpx,Bkreqxpx,ANAKAPUTHUR,12.98506,80.12315,0
qZEGKKCp,qZEGKKCp,PALLAVARAM,12.9676,80.14904,0
njiqgOWt,njiqgOWt,PALLAVARAM,12.9675,80.14905,0
ytpyzEDk,ytpyzEDk,MANACHERRY,12.99261,80.11444,0
rmVgnKci,rmVgnKci,KARIMA NAGAR KOLLACHERY,12.98778,80.11831,0
927,927,MOONDRAM KATTALAI,12.549663,80.143925,0
101,101,KUNDRATHUR B.T,12.549663,80.143925,0
914,914,ANAKAPUTHUR,12.549663,80.143925,0
1545,1545,MOONDRAM KATTALAI,12.549663,80.143925,0
915,915,KUNDRATHUR,12.549663,80.143925,0
916,916,KUNDRATHUR MURUGAN TEMPLE,12.549663,80.143925,0
ZIPCqImv,ZIPCqImv,MOULIVAKKAM BAI KADAI,13.02057,80.14403,0
CuIFmOPZ,CuIFmOPZ,KUNDRATHUR ROAD JUNCTION,13.00356,80.09956,0
JAPdvIcq,JAPdvIcq,SIKKARAYAPURAM SIGAMANI NAGAR,12.99329,80.09542,0
sHqmRcRD,sHqmRcRD,KUNDRATHUR MURUGAN TEMPLE,12.98731,80.09339,0
52a750056cf64b81c816f76420af33ec,52a750056cf64b81c816f76420af33ec,KUNDRATHUR DEPOT,12.98043,80.10273,0
cb935b29e308b4d5e90028f779733e77,cb935b29e308b4d5e90028f779733e77,MOOLAKADAI,13.129,80.24107,0
texSWQet,texSWQet,SIMPSON MOOLAKADAI,13.12652,80.24151,0
XHnwRtIY,XHnwRtIY,PERAMBUR DON BOSCO SCHOOL,13.12135,80.24254,0
JvDZYJph,JvDZYJph,MADHAVARAM POST BOX,13.14227,80.23676,0
New266,New266,MADHAVARAM PUTTHU KOVIL,13.14536,80.23246,0
917,917,MANALI SEKADU,12.549663,80.143925,0
918,918,PERAVALLUR KUMARAN NAGAR,12.549663,80.143925,0
919,919,ETHIRAJ COLLEGE,12.549663,80.143925,0
WrxmunoE,WrxmunoE,DASARATHAPURAM,13.05742,80.20403,0
ssCuUaaJ,ssCuUaaJ,DASARATHAPURAM,13.05738,80.20416,0
FFlVogkV,FFlVogkV,SALIGRAMAM,13.05441,80.20416,0
9948eca4375db0cef93f4ab662ed917a,9948eca4375db0cef93f4ab662ed917a,EGMORE RAILWAY STATION - SOUTH,13.07825,80.26329,0
921,921,DASARATHAPURAM,12.549663,80.143925,0
UleuNhmi,UleuNhmi,KOVUR GOVT HIGH SCHOOL,13.00843,80.12112,0
tVFAlReA,tVFAlReA,MADHANANDAPURAM,13.02279,80.14645,0
GeLqSVVH,GeLqSVVH,MADHANANDAPURAM WATER TANK,13.02247,80.15021,0
HeEVhyWd,HeEVhyWd,MUGALIVAKKAM A.G.S.OFFICER'S COLONY,13.02093,80.16149,0
gqilOhHt,gqilOhHt,MUGALIVAKKAM ARASAMARAM 1,13.02079,80.16618,0
QkjrErqw,QkjrErqw,MUGALIVAKKAM VINAYAGAR TEMPLE 0,13.02248,80.16666,0
qPbuPvBB,qPbuPvBB,MUGALIVAKKAM ELLAYAMMAN TEMPLE 1,13.02416,80.16756,0
FCQHCFVm,FCQHCFVm,CONTONMENT CEMETERY,13.01426,80.19352,0
7baf9318,7baf9318,MADUVANKARAI,13.00458,80.21236,0
DwmVUtUv,DwmVUtUv,MUGALIVAKKAM VINAYAGAR TEMPLE 1,13.02249,80.16666,0
pFkRNHVB,pFkRNHVB,MUGALIVAKKAM ARASAMARAM 2,13.02081,80.16629,0
akxruFTl,akxruFTl,MADHANANDAPURAM WATER TANK,13.02248,80.15019,0
oxvsyLlm,oxvsyLlm,MADHANANDAPURAM,13.0228,80.14641,0
1544,1544,MOULIVAKKAM BAI KADAI,12.549663,80.143925,0
bycaUotY,bycaUotY,ASARAMAM - NEAR RAMAPURAM,13.01901,80.17826,0
lLIyiFPN,lLIyiFPN,MANAPAKKAM KAMARAJ SALAI,13.01683,80.1765,0
New377,New377,MANAPAKKAM VILLAGE,13.01439,80.17428,0
UEPelLBG,UEPelLBG,MANAPAKKAM SIVAN TEMPLE,13.0126,80.16687,0
HKcDxbLU,HKcDxbLU,MANAPAKKAM AMMAN TEMPLE,13.01182,80.16469,0
IsieOPvU,IsieOPvU,CORPORATION OF CHENNAI,13.01138,80.16237,0
BgNaSNFf,BgNaSNFf,DHARMA RAJA PURAM,13.01156,80.15855,0
CLZENmIp,CLZENmIp,KOLAPAKKAM MGR SILAI,13.01013,80.14918,0
AGvhWyhD,AGvhWyhD,VIRUGAMBAKKAM RAMACHANDRA NAGAR,13.01082,80.14431,0
seOClkEC,seOClkEC,GERUGAMPAKKAM MURUGAN TEMPLE,13.01111,80.13575,0
fKbgOuyZ,fKbgOuyZ,GERUGAMPAKKAM MURUGAN TEMPLE,13.01116,80.13577,0
BWuENvCw,BWuENvCw,VIRUGAMBAKKAM KULAM,13.01104,80.13763,0
HwvMiFbO,HwvMiFbO,VIRUGAMBAKKAM RAMA CHANDRA NAGAR,13.01082,80.14429,0
zKrYjMnL,zKrYjMnL,KOLAPPAKAM SWAMI NAGAR,13.01082,80.15161,0
cMNwDvJt,cMNwDvJt,MANAPAKKAM EB OFFICE,13.01433,80.17417,0
uDnSXuvA,uDnSXuvA,SIKKARAYAPURAM UZHAVAR SANTHAI,12.99688,80.09166,0
eLmJkuZC,eLmJkuZC,MADHA ENGINEERING COLLEGE,12.99443,80.08508,0
kiTgZeoH,kiTgZeoH,SIRUKALATHUR,12.99481,80.07828,0
KGIBfEut,KGIBfEut,SIRUKALATHUR KOZHI PANNAI,12.99441,80.07502,0
aunBMooM,aunBMooM,CHEMBARAMBAKKAM SARASWATHINAGAR,12.99251,80.06768,0
dAxtDTje,dAxtDTje,KALADIPET,12.98745,80.06435,0
SUVVzOYC,SUVVzOYC,NANDAMBAKKAM TRADE CENTRE,12.98378,80.06257,0
cThdGxLv,cThdGxLv,NANTHAVANAM ALAGESA NAGAR,12.98258,80.06012,0
hCpAddaw,hCpAddaw,SOMANGALAM ROAD OR N V R D JUNCTION,12.97515,80.04838,0
DKWSfiEo,DKWSfiEo,PUDUPPAIR,12.97404,80.04521,0
VtPnVtjF,VtPnVtjF,NALLUR CHECK POST,12.96923,80.03239,0
hqxwmRzJ,hqxwmRzJ,KATTRAMBAKKAM,12.96938,80.01824,0
MjoEniNM,MjoEniNM,GOVT HIGH SCHOOL KATRAMBAKKAM,12.9793,80.01607,0
UyZpITbv,UyZpITbv,KATTRAMBAKKAM BUS STAND,12.98282,80.0152,0
bnmlnfPt,bnmlnfPt,KATTRAMBAKKAM BUS STAND,12.98285,80.01533,0
hXVJsXkF,hXVJsXkF,GOVT HIGH SCHOOL KATRAMBAKKAM,12.97941,80.01614,0
vVYNiaQm,vVYNiaQm,KATTRAMBAKKAM,12.96945,80.01831,0
vXHOZRfg,vXHOZRfg,NALLUR CHECK POST,12.96934,80.03244,0
vztyQdds,vztyQdds,PUTHUPER,12.97421,80.04538,0
SLBRjSUI,SLBRjSUI,SOMANGALAM ROAD JUNCTION,12.97527,80.04842,0
New258,New258,PUDPPAIR RD.JN,12.9755,80.04873,0
fDeHEcoN,fDeHEcoN,KUNDRATHUR ANNAI ANJUGAM NAGAR,12.97815,80.05287,0
zttQgzJF,zttQgzJF,NANDAMBAKKAM KALAIGNAR NAGAR,12.98097,80.05698,0
hasgHIpb,hasgHIpb,NANTHAVANAM ALAGESA NAGAR,12.98263,80.06005,0
mZFKHZkN,mZFKHZkN,NANDAMBAKKAM,12.98385,80.06254,0
WcOcULlY,WcOcULlY,KALADIPET,12.98716,80.0642,0
JALpXpKc,JALpXpKc,CHEMBARAMBAKKAM SARASWATHINAGAR,12.99312,80.06809,0
aIrbaHhk,aIrbaHhk,SIRUKALATHUR KOZHI PANNAI,12.99449,80.07499,0
dYlTtQAF,dYlTtQAF,SIRUKALATHUR,12.99495,80.07837,0
rJvLUxkA,rJvLUxkA,MADHA ENGINEERING COLLEGE,12.99458,80.08555,0
goRcVeQH,goRcVeQH,SIKKARAYAPURAM UZHAVAR SANTHAI,12.99674,80.09158,0
rmmCKKeS,rmmCKKeS,NALLUR,12.96067,80.03001,0
bbltEnah,bbltEnah,NALLUR,12.96051,80.03001,0
vztyQdds_2,vztyQdds_2,PUTHUPER - return,12.97421,80.04538,0
26919241e0b83bbff404d1a6b2fc2b2a,26919241e0b83bbff404d1a6b2fc2b2a,TAMBARAM WEST BUS STAND,12.92455,80.11578,0
ce0c9e45b6d122cccf1fc208d88d9e8c,ce0c9e45b6d122cccf1fc208d88d9e8c,TAMBARAM SANATORIUM B.T,12.93714,80.12793,0
sjfoFmFj,sjfoFmFj,SEVA SADAN HIGHER SECONDARY SCHOOL,12.9307,80.11165,0
cOTHHVzh,cOTHHVzh,R.T.O OFFICE TAMBARAM,12.9315,80.10829,0
UFFAxqtN,UFFAxqtN,WEST TAMBARAM M.G.R SILAI,12.93307,80.10435,0
YxAufxIm,YxAufxIm,KANNADAPALAYAM,12.93601,80.10062,0
52832bc0990c0a8a7a62ad42f0419894,52832bc0990c0a8a7a62ad42f0419894,Samathuva Periyar Nagar,12.93778,80.09455,0
e30b69535665f032422df7c2b2b370d6,e30b69535665f032422df7c2b2b370d6,KISHKINTHA,12.94045,80.08247,0
5cc1d2f90bf9be1a1a641188cb1cca88,5cc1d2f90bf9be1a1a641188cb1cca88,Raja Gopala Kandigai,12.94306,80.07655,0
3e44f8caa547ab0e82f25a7ce3773925,3e44f8caa547ab0e82f25a7ce3773925,Dharkast,12.94243,80.07219,0
vhHLNRbD,vhHLNRbD,SOMANGALAM ETTIAMMAN TEMPLE,12.94868,80.06476,0
gdHaMUeX,gdHaMUeX,SIRUKALATHUR SRI SAIRAM SIDDHA MEDICAL COLLEGE,12.95261,80.05957,0
rXoVyCYO,rXoVyCYO,POONTHANDALAM TAAR PLANT,12.9526,80.05089,0
KuTZBRNJ,KuTZBRNJ,SOMANGALAM ROAD JUNCTION,12.95183,80.04563,0
cRYVpfjg,cRYVpfjg,NADUVEERAPATTU RAMJI NAGAR,12.94885,80.04715,0
XkzfVmzh,XkzfVmzh,GANDHI NAGAR NADUVEERAPATTU,12.94619,80.04852,0
mvnkADHh,mvnkADHh,NADUVEERAPATTU,12.94275,80.04979,0
uBISGQgW,uBISGQgW,NADUVEERAPATTU BUS STAND,12.93863,80.05496,0
937,937,NADUVEERAPATTU,12.549663,80.143925,0
936,936,SOMANGALAM RD.JN,12.549663,80.143925,0
935,935,ETTAYAPURAM,12.549663,80.143925,0
934,934,PAZHANTHANDALAM ROAD JN.,12.549663,80.143925,0
933,933,KANNADAPALAYAM,12.549663,80.143925,0
HlhFjJtZ,HlhFjJtZ,PEERKANKARANAI KODIKAMBAM,12.9024,80.10083,0
uGRyXcfW,uGRyXcfW,SADANANDAPURAM,12.89694,80.1097,0
KPcRWbGT,KPcRWbGT,ALAPAKKAM,12.88704,80.10704,0
yjQwxGED,yjQwxGED,NEDUGUNDRAM,12.88028,80.10882,0
DgYBMgPg,DgYBMgPg,KOLAPAKKAM JUNCTION,12.87054,80.10688,0
New494,New494,MANDAVELI (OONAMANCHERI),12.86108,80.10779,0
New458,New458,OONAMANCHERI,12.85968,80.10791,0
New457,New457,OONAMANCHERI,12.85973,80.10781,0
New495,New495,MANDAVELI (OONAMANCHERI),12.86129,80.10779,0
GpOUDfXM,GpOUDfXM,KOLAPAKKAM JUNCTION,12.87044,80.10697,0
ztmxtqSi,ztmxtqSi,NEDUGUNDRAM,12.8803,80.10884,0
HpZlYWor,HpZlYWor,ALAPAKKAM,12.88688,80.10717,0
sCEThkda,sCEThkda,SADANANDAPURAM,12.89611,80.11003,0
dWuojvTd,dWuojvTd,PEERKANKARANAI KODIKAMBAM,12.90235,80.1009,0
757,757,SADANANDAPURAM,12.549663,80.143925,0
758,758,ALAPAKKAM,12.549663,80.143925,0
938,938,MANDAVELI (OONAMANCHERI),12.549663,80.143925,0
939,939,OONAMANCHERI,12.549663,80.143925,0
vkArqzKY,vkArqzKY,KOLAPAKKAM ANNA NAGAR,12.87157,80.10148,0
VEiYdotb,VEiYdotb,RAMANUJAR ENGG COLLEGE OR BALAJI PLYTECHNIC,12.86726,80.11548,0
AhWKwjTz,AhWKwjTz,VENGAMBAKKAM ROAD JUNCTION,12.8628,80.12687,0
LTfflVxG,LTfflVxG,TAGORE ENGINEERING COLLEGE RATHINAMANGALAM,12.8604,80.13145,0
qRJySzaf,qRJySzaf,RATHINAMANGALAM,12.85798,80.13378,0
HeRuYpNs,HeRuYpNs,KANDIGAI,12.85096,80.14058,0
New160,New160,KANDIGAI POLICE QUARTERS,12.84776,80.14555,0
mRKfPREJ,mRKfPREJ,MELAKOTTAIYUR,12.8456,80.14896,0
wuAzVrCW,wuAzVrCW,MAMBAKKAM VIT UNIVERSITY,12.8404,80.15281,0
6c2eb3eb9852fb7cd96e32d050d59732,6c2eb3eb9852fb7cd96e32d050d59732,KEELAKOTTAIYUR,12.8378,80.15512,0
lhSIyIfw,lhSIyIfw,MAMBAKKAM,12.82772,80.16501,0
OeZVKJdr,OeZVKJdr,MILITARY CAMP MAMBAKKAM,12.80875,80.18626,0
sPGYwoyj,sPGYwoyj,PUDUPAKKAM ANJANEYAR TEMPLE,12.80611,80.18938,0
XUTqNKWc,XUTqNKWc,PUDUPAKKAM,12.79951,80.19818,0
JvovwZNp,JvovwZNp,BUTTERFLY COMPANY PUDUPAKKAM,12.79218,80.21739,0
zEOiVqLB,zEOiVqLB,SAMIYAR PANNAI,12.79029,80.22064,0
ZecyfkGE,ZecyfkGE,PUDUPAKKAM,12.79963,80.19786,0
pFQacbfu,pFQacbfu,PUDUPAKKAM ANJANEYAR TEMPLE,12.80604,80.18935,0
AOtPxxNt,AOtPxxNt,MILITARY CAMP MAMBAKKAM,12.80863,80.1863,0
pzScocJN,pzScocJN,MAMBAKKAM,12.82766,80.16496,0
khOlLZay,khOlLZay,MAMBAKKAM SAMATHUVAPURAM,12.83256,80.15949,0
CDXhVrrJ,CDXhVrrJ,KEELAKOTTAIYUR,12.83735,80.15521,0
YYKDBDRS,YYKDBDRS,MAMBAKKAM VIT UNIVERSITY,12.84016,80.15287,0
yHCBRtBd,yHCBRtBd,MELAKOTTAIYUR,12.84567,80.14885,0
xnXFAboh,xnXFAboh,KANDIGAI,12.85124,80.14017,0
NTCwKKsF,NTCwKKsF,RATHINAMANGALAM,12.85796,80.13369,0
JKUqFAhf,JKUqFAhf,TAGORE ENGINEERING COLLEGE RATHINAMANGALAM,12.86081,80.13091,0
tkWZZFES,tkWZZFES,VENGAMBAKKAM ROAD JUNCTION,12.86273,80.12684,0
UTnQirag,UTnQirag,RAMANUJAR ENGG COLLEGE OR BALAJI PLYTECHNIC,12.86715,80.11552,0
lOyAoICg,lOyAoICg,KOLAPAKKAM ANNA NAGAR,12.8714,80.10185,0
5afe1147732a4a899eda8390fa7e0ce8,5afe1147732a4a899eda8390fa7e0ce8,IIT MADRAS OR GUINDY NATIONAL PARK,13.00686,80.23999,0
941,941,CLRI,12.549663,80.143925,0
390015f1e395909e465ef0281d8df3c4,390015f1e395909e465ef0281d8df3c4,BROADWAY,13.08841,80.28393,0
jisQZBDs,jisQZBDs,V O C NAGAR,13.22586,80.32181,0
NcoWExwJ,NcoWExwJ,ULAGANATHAPURAM,13.22648,80.32424,0
hygBouPP,hygBouPP,THAZHAN KUPPAM,13.22713,80.32674,0
iPzquFzR,iPzquFzR,THALANKUPPAM BEACH ROAD,13.22486,80.32783,0
ZAfIffxq,ZAfIffxq,KOTHARI,13.22244,80.32793,0
DxyTpirl,DxyTpirl,EID PARRY FERTILIZER FACTORY,13.2158,80.32594,0
XMFZXZdV,XMFZXZdV,PERIYA KUPPAM,13.21171,80.32355,0
pjTBCsVx,pjTBCsVx,CHINNA KUPPAM OR ASHOK LEYLAND BACK GATE,13.20665,80.32152,0
dFlAswnV,dFlAswnV,E.P.T.S QUARTERS,13.20337,80.31909,0
lCifaItn,lCifaItn,ERNAVOOR KUPPAM,13.20269,80.31719,0
SogEaGxk,SogEaGxk,ENNORE ANNAI SIVAKAMI NAGAR OR BARMA NAGAR,13.19907,80.31577,0
isMwZYXy,isMwZYXy,ICICI BANK ENNORE,13.19249,80.31361,0
qAUjPEMf,qAUjPEMf,ENNORE NETHAJI NAGAR,13.1886,80.31491,0
eJrsnsoz,eJrsnsoz,ENNORE BHARATHIYAR NAGAR,13.18529,80.31699,0
nFbddFoX,nFbddFoX,MRF BEACH ROAD,13.17662,80.31351,0
aTKTVXJW,aTKTVXJW,CARBORUNDUM UNIVERSAL THIRUVOTRIYUR,13.17225,80.31193,0
XkyHnVdm,XkyHnVdm,TIRUVOTTIYUR MASTHAN TEMPLE,13.1672,80.30921,0
lhvdYjIr,lhvdYjIr,THIRUVOTTIYUR MARKET BEACH ROAD,13.16259,80.30653,0
05dc9a1a868560636d5762a51ae47d5d,05dc9a1a868560636d5762a51ae47d5d,THERADI BEACH ROAD,13.1602,80.30613,0
d34cf71516abaeb4b006a9b6d867dece,d34cf71516abaeb4b006a9b6d867dece,TIRUVOTTIYUR KUPPAM APPARSWAMY TEMPLE,13.15814,80.30571,0
rINNylNh,rINNylNh,TIRUVOTTIYUR FIRE STATION,13.15647,80.3052,0
FyJXToWe,FyJXToWe,ONDIKUPPAM,13.15346,80.30428,0
RjboLjDb,RjboLjDb,TIRUCHANANKUPPAM,13.14913,80.30286,0
AjXddPle,AjXddPle,BUILDERS INDUSTRY,13.14673,80.30174,0
344a15e387317929c4e94b4430e9dda0,344a15e387317929c4e94b4430e9dda0,THANGAL ANNA NAGAR,13.13992,80.29861,0
QGNcLOop,QGNcLOop,BUILDERS INDUSTRY,13.14672,80.30147,0
baf0a39b26b42fe3b3a70325e0a2a2b5,baf0a39b26b42fe3b3a70325e0a2a2b5,TIRUCHANANKUPPAM,13.14925,80.30275,0
GZZaPhbw,GZZaPhbw,ONDIKUPPAM,13.15412,80.30425,0
uPlQduWZ,uPlQduWZ,TIRUVOTTIYUR FIRE STATION,13.15619,80.3048,0
EtAJJbBW,EtAJJbBW,TIRUVOTTIYUR KUPPAM APPARSWAMY TEMPLE,13.15836,80.30561,0
391cc3d77444d771858b45361411f457,391cc3d77444d771858b45361411f457,THERADI BEACH ROAD,13.16012,80.30596,0
e68101f057395fbd60b359d5f46ab188,e68101f057395fbd60b359d5f46ab188,THIRUVOTTIYUR MARKET BEACH ROAD,13.16263,80.30639,0
zrJLwXnk,zrJLwXnk,TIRUVOTTIYUR MASTHAN TEMPLE,13.16702,80.30859,0
xWKOjfGB,xWKOjfGB,CARBORUNDUM UNIVERSAL,13.1725,80.31174,0
0d0867fe13cb657d6f9fa50631a82301,0d0867fe13cb657d6f9fa50631a82301,MRF BEACH ROAD,13.17693,80.31346,0
LjPncvCg,LjPncvCg,ENNORE BHARATHIYAR NAGAR,13.18559,80.31692,0
ZkIfwknW,ZkIfwknW,ENNORE NETHAJI NAGAR,13.18901,80.31448,0
XBhuaxff,XBhuaxff,ICICI BANK ENNORE,13.19257,80.31362,0
AwLiWVdI,AwLiWVdI,ENNORE ANNAI SIVAKAMI NAGAR OR BARMA NAGAR,13.19893,80.31571,0
vGqwislq,vGqwislq,ERNAVOOR KUPPAM,13.20272,80.31723,0
XNHVHmHa,XNHVHmHa,E.P.T.S QUARTERS,13.20338,80.31916,0
apwTQKga,apwTQKga,CHINNA KUPPAM,13.20633,80.32146,0
RabBrvbh,RabBrvbh,KULAKKARAI BUS STOP,12.92552,80.10431,0
TikfrWrm,TikfrWrm,LAKSHMIPURAM,12.92531,80.10095,0
jgCiOeaN,jgCiOeaN,TAMBARAM VETTRI NAGAR,12.92323,80.09707,0
ZUUFaTkv,ZUUFaTkv,BHARATHI NAGAR TAMBARAM,12.92159,80.09272,0
hlYcHDiv,hlYcHDiv,GANDHI NAGAR,12.92091,80.08995,0
pHbSfQWg,pHbSfQWg,OLD PERUNGALATHUR SRI PADMAVATHI MAHAL,12.91972,80.08709,0
wBZvskGC,wBZvskGC,OLD PERUNGALATHUR OR AMBEDKAR STATUE,12.91907,80.08383,0
WzJZybAt,WzJZybAt,OLD PERUNGALATHUR PARWATI NAGAR,12.9183,80.08174,0
KbKyxild,KbKyxild,PERUNGALATHUR MADANAPURAM,12.91547,80.07735,0
953,953,MUDICHUR,12.549663,80.143925,0
bYtHLndm,bYtHLndm,VARADHARAJAPURAM RAYAPPA NAGAR,12.92337,80.07727,0
knSDhEIY,knSDhEIY,VARADHARAJAPURAM KISHKINDA,12.93934,80.08312,0
IUBOlCKA,IUBOlCKA,ERUMAIYUR,12.95251,80.08806,0
QuhVipGo,QuhVipGo,PAZHANTHANDALAM,12.96009,80.09002,0
New422,New422,PAZHANTHANDALAM TRAFFIC AID POST,12.96054,80.09005,0
VkUBejwv,VkUBejwv,THIRUMUDIVAKKAM SIDCO,12.97013,80.08972,0
